mode,text,pref_path,rej_path,rp,rr,correct
T2A,"Drum cover of a pop song with energetic tom rolls, shimmering cymbals, and punchy kick and snare hits.",data/evaluation/rm/musicprefs/wav/2074_1.wav,data/evaluation/rm/musicprefs/wav/2074_0.wav,-14.935136795043945,-12.901493072509766,0
T2A,"Epic and complex classical song played by an orchestra with string, horn, and brass sections, and a victorious mood.",data/evaluation/rm/musicprefs/wav/2076_0.wav,data/evaluation/rm/musicprefs/wav/2076_1.wav,-14.7980318069458,-11.620515823364258,0
T2A,"Epic and complex classical song played by an orchestra with string, horn, and brass sections, and a victorious mood.",data/evaluation/rm/musicprefs/wav/2077_1.wav,data/evaluation/rm/musicprefs/wav/2077_0.wav,-14.7980318069458,-14.261752128601074,0
T2A,A blend of sitar and acoustic guitar with a buzzing background instrument creates a calming Eastern sound.,data/evaluation/rm/musicprefs/wav/2078_0.wav,data/evaluation/rm/musicprefs/wav/2078_1.wav,-15.342724800109863,-16.754379272460938,1
T2A,"Theremin-based instrumental with a heartbeat intro, ascending notes, and a continuous pad sound.",data/evaluation/rm/musicprefs/wav/2081_0.wav,data/evaluation/rm/musicprefs/wav/2081_1.wav,-15.854049682617188,-17.076953887939453,1
T2A,A mono and noisy recording of melodic church bells impact.,data/evaluation/rm/musicprefs/wav/2082_0.wav,data/evaluation/rm/musicprefs/wav/2082_1.wav,-17.158588409423828,-17.564287185668945,1
T2A,"An instrumental Synth Rock/Progressive Rock piece with atmospheric synthesizers, subtle bass lines, and digital sounds that create a psychedelic and meditative vibe.",data/evaluation/rm/musicprefs/wav/2083_0.wav,data/evaluation/rm/musicprefs/wav/2083_1.wav,-15.470685958862305,-14.44008731842041,0
T2A,"A passionate acoustic guitar melody with chill electric guitar licks and buzzy bass guitar, accompanied by wooden percussive playback and a noisy recording.",data/evaluation/rm/musicprefs/wav/2084_0.wav,data/evaluation/rm/musicprefs/wav/2084_1.wav,-15.406435012817383,-14.02816390991211,0
T2A,"Classical harpsichord piece with suspenseful and haunting tones, accompanied by low sustained cellos.",data/evaluation/rm/musicprefs/wav/2089_0.wav,data/evaluation/rm/musicprefs/wav/2089_1.wav,-12.854654312133789,-14.387325286865234,1
T2A,A Banjo player performs a gentle and nostalgic melody with a rhythmic lead harmony.,data/evaluation/rm/musicprefs/wav/2090_0.wav,data/evaluation/rm/musicprefs/wav/2090_1.wav,-13.743803024291992,-15.318687438964844,1
T2A,"Slow instrumental with bass, guitar, violin, and Arabic horn playing a melancholic melody.",data/evaluation/rm/musicprefs/wav/2091_1.wav,data/evaluation/rm/musicprefs/wav/2091_0.wav,-14.50121784210205,-16.18924903869629,1
T2A,"An orchestral piece with an idyllic feel, featuring an organ lead, flutes, and rhythm section, used as background music for an animated TV show.",data/evaluation/rm/musicprefs/wav/2092_1.wav,data/evaluation/rm/musicprefs/wav/2092_0.wav,-13.849547386169434,-15.576935768127441,1
T2A,"Groovy instrumental jam piece played on an acoustic guitar with percussive slap technique, suitable for an advertisement jingle.",data/evaluation/rm/musicprefs/wav/2093_1.wav,data/evaluation/rm/musicprefs/wav/2093_0.wav,-14.80604076385498,-12.63361930847168,0
T2A,Monophonic recording of a didgeridoo playing a low and modulating tone with a buzzy sound.,data/evaluation/rm/musicprefs/wav/2094_0.wav,data/evaluation/rm/musicprefs/wav/2094_1.wav,-16.217941284179688,-16.189815521240234,0
T2A,"Disco instrumental with punchy kick, reverberant snare, shimmering hi hats, high pitched synth lead, groovy bass and repetitive percussion.",data/evaluation/rm/musicprefs/wav/2095_1.wav,data/evaluation/rm/musicprefs/wav/2095_0.wav,-16.318588256835938,-13.718978881835938,0
T2A,Live performance of a slow melody on distorted electric guitar with acoustic drums and bassline.,data/evaluation/rm/musicprefs/wav/2096_0.wav,data/evaluation/rm/musicprefs/wav/2096_1.wav,-14.740153312683105,-13.221019744873047,0
T2A,A soothing lullaby with gentle bell sounds that create a calming and tender atmosphere.,data/evaluation/rm/musicprefs/wav/2097_1.wav,data/evaluation/rm/musicprefs/wav/2097_0.wav,-14.050132751464844,-12.915454864501953,0
T2A,A cheerful and high-pitched trumpet solo with contrasting low notes.,data/evaluation/rm/musicprefs/wav/2098_0.wav,data/evaluation/rm/musicprefs/wav/2098_1.wav,-16.202165603637695,-14.206185340881348,0
T2A,"A didgeridoo melody played outdoors with natural sounds in the background, recorded in mono with some noise.",data/evaluation/rm/musicprefs/wav/2099_0.wav,data/evaluation/rm/musicprefs/wav/2099_1.wav,-15.027057647705078,-15.07651138305664,1
T2A,"Middle Eastern song with intricate accordion melody and traditional percussion, suitable for belly dancing.",data/evaluation/rm/musicprefs/wav/2100_0.wav,data/evaluation/rm/musicprefs/wav/2100_1.wav,-13.734977722167969,-12.513593673706055,0
T2A,"An instrumental with a medium tempo featuring a beginner playing the banjo, but with poor audio quality.",data/evaluation/rm/musicprefs/wav/2101_1.wav,data/evaluation/rm/musicprefs/wav/2101_0.wav,-13.397795677185059,-15.348669052124023,1
T2A,Bluesy instrumental guitar track with clean and overdrive sounds and no other instruments or vocals.,data/evaluation/rm/musicprefs/wav/2102_0.wav,data/evaluation/rm/musicprefs/wav/2102_1.wav,-14.267399787902832,-15.081154823303223,1
T2A,"Live electric guitar performance with arpeggiated chords and warm tone, creating a peaceful atmosphere for a relaxing walk.",data/evaluation/rm/musicprefs/wav/2103_0.wav,data/evaluation/rm/musicprefs/wav/2103_1.wav,-18.22049331665039,-14.89488697052002,0
T2A,"A conga percussion rhythm played in 6/8 time, recorded in mono with background noise.",data/evaluation/rm/musicprefs/wav/2104_1.wav,data/evaluation/rm/musicprefs/wav/2104_0.wav,-15.560981750488281,-16.26998519897461,1
T2A,Playful melody played on glockenspiel with electronic accompaniment featuring bass notes and chords.,data/evaluation/rm/musicprefs/wav/2105_0.wav,data/evaluation/rm/musicprefs/wav/2105_1.wav,-13.382328987121582,-14.068300247192383,1
T2A,A cheerful and high-pitched trumpet solo with contrasting low notes.,data/evaluation/rm/musicprefs/wav/2106_0.wav,data/evaluation/rm/musicprefs/wav/2106_1.wav,-13.224526405334473,-14.70327377319336,1
T2A,"Folk melody played by violins and flutes with hand claps, suitable for a happy medieval movie scene.",data/evaluation/rm/musicprefs/wav/2107_1.wav,data/evaluation/rm/musicprefs/wav/2107_0.wav,-12.363740921020508,-12.388618469238281,1
T2A,"Romantic acoustic guitar melody with delay and reverb effects, fingerpicking, and descending notes.",data/evaluation/rm/musicprefs/wav/2108_0.wav,data/evaluation/rm/musicprefs/wav/2108_1.wav,-13.518555641174316,-13.276349067687988,0
T2A,"Cinematic composition with percussion taking the lead, accompanied by a short melody played by strings, flutes, and oboes.",data/evaluation/rm/musicprefs/wav/2109_1.wav,data/evaluation/rm/musicprefs/wav/2109_0.wav,-14.248251914978027,-15.286630630493164,1
T2A,"Melancholic indietronica piece with electric guitars and fast acoustic drum beat, suitable for a city-based drama movie soundtrack.",data/evaluation/rm/musicprefs/wav/2111_1.wav,data/evaluation/rm/musicprefs/wav/2111_0.wav,-14.502293586730957,-13.655133247375488,0
T2A,A suspenseful and intense electric guitar melody with groovy bass guitar and synth bells melody played over shimmering cymbals in a noisy and mono recording.,data/evaluation/rm/musicprefs/wav/2112_0.wav,data/evaluation/rm/musicprefs/wav/2112_1.wav,-17.402095794677734,-15.780555725097656,0
T2A,Fast-paced instrumental heavy metal cover of a popular melody with intense and aggressive electric guitar riffs.,data/evaluation/rm/musicprefs/wav/2114_1.wav,data/evaluation/rm/musicprefs/wav/2114_0.wav,-13.474123001098633,-13.623907089233398,1
T2A,"A playful tune featuring a violin, bass horn, brass instruments, and xylophone playing the main melody.",data/evaluation/rm/musicprefs/wav/2115_0.wav,data/evaluation/rm/musicprefs/wav/2115_1.wav,-15.219108581542969,-15.519570350646973,1
T2A,Repetitive instrumental with medium tempo and acoustic guitar playing a monotone.,data/evaluation/rm/musicprefs/wav/2117_0.wav,data/evaluation/rm/musicprefs/wav/2117_1.wav,-14.479114532470703,-12.377323150634766,0
T2A,Slow electric guitar instrumental with a solo riff and background noise.,data/evaluation/rm/musicprefs/wav/2118_1.wav,data/evaluation/rm/musicprefs/wav/2118_0.wav,-12.839664459228516,-13.119598388671875,1
T2A,"Sophisticated jazz piece with saxophone solo, tuba bass line, electric guitar chords, and acoustic drums playing rhythm.",data/evaluation/rm/musicprefs/wav/2119_1.wav,data/evaluation/rm/musicprefs/wav/2119_0.wav,-13.720497131347656,-13.136086463928223,0
T2A,"A passionate acoustic guitar melody with chill electric guitar licks and buzzy bass guitar, accompanied by wooden percussive playback and a noisy recording.",data/evaluation/rm/musicprefs/wav/2120_0.wav,data/evaluation/rm/musicprefs/wav/2120_1.wav,-13.397253036499023,-14.02816390991211,1
T2A,Classical song with sustained strings and woodwind melody that creates a vintage and calming atmosphere.,data/evaluation/rm/musicprefs/wav/2121_1.wav,data/evaluation/rm/musicprefs/wav/2121_0.wav,-15.027965545654297,-14.84394645690918,0
T2A,A soothing lullaby with gentle bell sounds that create a calming and tender atmosphere.,data/evaluation/rm/musicprefs/wav/2124_0.wav,data/evaluation/rm/musicprefs/wav/2124_1.wav,-14.695377349853516,-15.378107070922852,1
T2A,"Jazzy instrumental with lively trumpets, groovy bass lines, infectious drumming, and ambient sound effects.",data/evaluation/rm/musicprefs/wav/2125_1.wav,data/evaluation/rm/musicprefs/wav/2125_0.wav,-13.224655151367188,-15.869430541992188,1
T2A,"Slow instrumental with bass, guitar, violin, and Arabic horn playing a melancholic melody.",data/evaluation/rm/musicprefs/wav/2126_0.wav,data/evaluation/rm/musicprefs/wav/2126_1.wav,-13.207010269165039,-14.03156852722168,1
T2A,"A conga percussion rhythm played in 6/8 time, recorded in mono with background noise.",data/evaluation/rm/musicprefs/wav/2127_0.wav,data/evaluation/rm/musicprefs/wav/2127_1.wav,-15.560981750488281,-17.230487823486328,1
T2A,"Emotional orchestral piece with strings and electric guitar, creating a cinematic and sombre atmosphere.",data/evaluation/rm/musicprefs/wav/2128_0.wav,data/evaluation/rm/musicprefs/wav/2128_1.wav,-16.290035247802734,-17.461301803588867,1
T2A,"Techno track with digital drums, synth lead, and reversed digital sounds creating a high pitch note.",data/evaluation/rm/musicprefs/wav/2130_1.wav,data/evaluation/rm/musicprefs/wav/2130_0.wav,-13.894278526306152,-14.227127075195312,1
T2A,"Up-tempo and mellow drum and bass techno song with clapping hands, rim shots, and high tube bass synth.",data/evaluation/rm/musicprefs/wav/2131_1.wav,data/evaluation/rm/musicprefs/wav/2131_0.wav,-15.237907409667969,-17.580760955810547,1
T2A,"Emotional orchestral piece with strings and electric guitar, creating a cinematic and sombre atmosphere.",data/evaluation/rm/musicprefs/wav/2132_0.wav,data/evaluation/rm/musicprefs/wav/2132_1.wav,-15.919995307922363,-13.482230186462402,0
T2A,"Melancholic indietronica piece with electric guitars and fast acoustic drum beat, suitable for a city-based drama movie soundtrack.",data/evaluation/rm/musicprefs/wav/2133_1.wav,data/evaluation/rm/musicprefs/wav/2133_0.wav,-13.655133247375488,-14.408588409423828,1
T2A,"Live recording of a mellow hip hop song with a relaxed drum beat and bassline, featuring live DJ scratching.",data/evaluation/rm/musicprefs/wav/2134_0.wav,data/evaluation/rm/musicprefs/wav/2134_1.wav,-15.488422393798828,-16.566940307617188,1
T2A,"Tense string section with dissonant chords and atmospheric sounds, suitable for a suspenseful movie scene.",data/evaluation/rm/musicprefs/wav/2135_1.wav,data/evaluation/rm/musicprefs/wav/2135_0.wav,-16.12933921813965,-12.828857421875,0
T2A,"A didgeridoo melody played outdoors with natural sounds in the background, recorded in mono with some noise.",data/evaluation/rm/musicprefs/wav/2136_0.wav,data/evaluation/rm/musicprefs/wav/2136_1.wav,-16.259429931640625,-15.027057647705078,0
T2A,"A medium-tempo acoustic guitar instrumental with a dulcet harmony that is calming, soothing, melodic, eloquent, moving and emotional.",data/evaluation/rm/musicprefs/wav/2138_1.wav,data/evaluation/rm/musicprefs/wav/2138_0.wav,-14.307001113891602,-18.10210418701172,1
T2A,"Classical Carnatic instrumental with medium tempo, tabla percussion, and stringed instruments playing harmony.",data/evaluation/rm/musicprefs/wav/2139_0.wav,data/evaluation/rm/musicprefs/wav/2139_1.wav,-12.870986938476562,-13.091400146484375,1
T2A,Electronic noise created by mixing effects pedals without any instruments or vocals.,data/evaluation/rm/musicprefs/wav/2140_0.wav,data/evaluation/rm/musicprefs/wav/2140_1.wav,-15.946998596191406,-14.550773620605469,0
T2A,"Up-tempo and mellow drum and bass techno song with clapping hands, rim shots, and high tube bass synth.",data/evaluation/rm/musicprefs/wav/2141_1.wav,data/evaluation/rm/musicprefs/wav/2141_0.wav,-15.237907409667969,-15.63574504852295,1
T2A,A loud and distorted shofar tone recorded in mono.,data/evaluation/rm/musicprefs/wav/2143_1.wav,data/evaluation/rm/musicprefs/wav/2143_0.wav,-17.1080322265625,-16.331972122192383,0
T2A,"Live rock performance with electric guitar, bass guitar, and drums, but with poor audio quality.",data/evaluation/rm/musicprefs/wav/2144_1.wav,data/evaluation/rm/musicprefs/wav/2144_0.wav,-14.701943397521973,-14.143512725830078,0
T2A,A digital lullaby melody with amateur recording.,data/evaluation/rm/musicprefs/wav/2145_1.wav,data/evaluation/rm/musicprefs/wav/2145_0.wav,-14.430480003356934,-16.983882904052734,1
T2A,"A lively and elegant classical music piece in the style of Italian folk music, played by a chamber orchestra with a cello as the lead, suitable for a movie scene involving pursuit, face-off or duel.",data/evaluation/rm/musicprefs/wav/2146_1.wav,data/evaluation/rm/musicprefs/wav/2146_0.wav,-14.731679916381836,-12.452526092529297,0
T2A,"Intense rock song with overdriven electric guitars, powerful drums, and a breakdown section.",data/evaluation/rm/musicprefs/wav/2147_1.wav,data/evaluation/rm/musicprefs/wav/2147_0.wav,-12.984079360961914,-11.531981468200684,0
T2A,"An alternative/indie song with groovy bass, punchy drums, piano chords, and synth melodies that create an addictive and retro sound.",data/evaluation/rm/musicprefs/wav/2149_0.wav,data/evaluation/rm/musicprefs/wav/2149_1.wav,-12.989194869995117,-14.133753776550293,1
T2A,"Melancholic indietronica piece with electric guitars and fast acoustic drum beat, suitable for a city-based drama movie soundtrack.",data/evaluation/rm/musicprefs/wav/2152_0.wav,data/evaluation/rm/musicprefs/wav/2152_1.wav,-14.1380615234375,-15.987544059753418,1
T2A,"Up-tempo and mellow drum and bass techno song with clapping hands, rim shots, and high tube bass synth.",data/evaluation/rm/musicprefs/wav/2153_0.wav,data/evaluation/rm/musicprefs/wav/2153_1.wav,-17.580760955810547,-15.877710342407227,0
T2A,"Orchestral music with emotional and passionate wide violin melody and low cello, reminiscent of old cartoons.",data/evaluation/rm/musicprefs/wav/2154_0.wav,data/evaluation/rm/musicprefs/wav/2154_1.wav,-14.243627548217773,-13.635638236999512,0
T2A,"A clarinet melody played loudly and harshly in a noisy, mono recording.",data/evaluation/rm/musicprefs/wav/2155_0.wav,data/evaluation/rm/musicprefs/wav/2155_1.wav,-13.412240982055664,-14.070390701293945,1
T2A,"Traditional music played on three didgeridoos with a percussive rhythm and alternating melody, featuring a tambourine halfway through.",data/evaluation/rm/musicprefs/wav/2160_0.wav,data/evaluation/rm/musicprefs/wav/2160_1.wav,-17.478939056396484,-16.604230880737305,0
T2A,"Classical music piece with a gentle piano tune and a theremin playing the main melody, creating a unique and heart-touching atmosphere suitable for an animation movie/TV series.",data/evaluation/rm/musicprefs/wav/2161_1.wav,data/evaluation/rm/musicprefs/wav/2161_0.wav,-12.526583671569824,-12.088785171508789,0
T2A,"Fast-paced electronic instrumental with digital drums, synthesizer arrangements, and DJ mixer effects, played live outdoors with enthusiastic audience participation.",data/evaluation/rm/musicprefs/wav/2162_0.wav,data/evaluation/rm/musicprefs/wav/2162_1.wav,-14.66058349609375,-14.635290145874023,0
T2A,"Upbeat indie rock instrumental with piano melody, simple percussion, distortion guitar, and bass.",data/evaluation/rm/musicprefs/wav/2163_0.wav,data/evaluation/rm/musicprefs/wav/2163_1.wav,-13.514426231384277,-18.356365203857422,1
T2A,"Instrumental track with acoustic guitar and double bass, featuring arpeggios and leading melodic motif, suitable for an adventure movie.",data/evaluation/rm/musicprefs/wav/2164_0.wav,data/evaluation/rm/musicprefs/wav/2164_1.wav,-15.931612968444824,-14.753301620483398,0
T2A,Fast-paced instrumental heavy metal cover of a popular melody with intense and aggressive electric guitar riffs.,data/evaluation/rm/musicprefs/wav/2165_1.wav,data/evaluation/rm/musicprefs/wav/2165_0.wav,-12.728691101074219,-12.452075958251953,0
T2A,"Romantic acoustic guitar melody with delay and reverb effects, fingerpicking, and descending notes.",data/evaluation/rm/musicprefs/wav/2166_1.wav,data/evaluation/rm/musicprefs/wav/2166_0.wav,-16.801441192626953,-12.597366333007812,0
T2A,"Upbeat instrumental with accordion, guitar, violin, and keyboard creating a cheerful and warm atmosphere, reminiscent of a movie soundtrack.",data/evaluation/rm/musicprefs/wav/2168_1.wav,data/evaluation/rm/musicprefs/wav/2168_0.wav,-13.198137283325195,-11.820745468139648,0
T2A,"Cinematic composition with percussion taking the lead, accompanied by a short melody played by strings, flutes, and oboes.",data/evaluation/rm/musicprefs/wav/2170_1.wav,data/evaluation/rm/musicprefs/wav/2170_0.wav,-14.242778778076172,-15.194528579711914,1
T2A,"Live instrumental cover of a rock song featuring cello, clarinet, bass clarinet, and trombone in medium tempo.",data/evaluation/rm/musicprefs/wav/2174_0.wav,data/evaluation/rm/musicprefs/wav/2174_1.wav,-13.800607681274414,-15.932692527770996,1
T2A,Electric guitar solo over a loud rock instrumental with a noisy recording.,data/evaluation/rm/musicprefs/wav/2176_1.wav,data/evaluation/rm/musicprefs/wav/2176_0.wav,-16.35417938232422,-13.885366439819336,0
T2A,"Upbeat indie rock instrumental with piano melody, simple percussion, distortion guitar, and bass.",data/evaluation/rm/musicprefs/wav/2178_1.wav,data/evaluation/rm/musicprefs/wav/2178_0.wav,-12.973398208618164,-18.356365203857422,1
T2A,"Energetic Somali pop music with layered keyboard melodies and electronic drum beat, suitable for a sit-com opening theme.",data/evaluation/rm/musicprefs/wav/2180_1.wav,data/evaluation/rm/musicprefs/wav/2180_0.wav,-13.802969932556152,-14.793943405151367,1
T2A,A mono and noisy recording of melodic church bells impact.,data/evaluation/rm/musicprefs/wav/2181_1.wav,data/evaluation/rm/musicprefs/wav/2181_0.wav,-18.82674789428711,-18.314428329467773,0
T2A,"Upbeat and funky tune with digital drums, rhythmic guitar chords, and high-register synth strings.",data/evaluation/rm/musicprefs/wav/2183_0.wav,data/evaluation/rm/musicprefs/wav/2183_1.wav,-16.523536682128906,-14.767309188842773,0
T2A,Fast-paced instrumental heavy metal cover of a popular melody with intense and aggressive electric guitar riffs.,data/evaluation/rm/musicprefs/wav/2184_1.wav,data/evaluation/rm/musicprefs/wav/2184_0.wav,-13.474123001098633,-14.083727836608887,1
T2A,"Techno track with digital drums, synth lead, and reversed digital sounds creating a high pitch note.",data/evaluation/rm/musicprefs/wav/2185_1.wav,data/evaluation/rm/musicprefs/wav/2185_0.wav,-15.445173263549805,-14.516724586486816,0
T2A,"Live instrumental cover of a rock song featuring cello, clarinet, bass clarinet, and trombone in medium tempo.",data/evaluation/rm/musicprefs/wav/2186_1.wav,data/evaluation/rm/musicprefs/wav/2186_0.wav,-15.78836441040039,-14.664525985717773,0
T2A,"A spirited western classical instrumental featuring a virtuoso cello solo, string section harmony, flutes, and timpani.",data/evaluation/rm/musicprefs/wav/2187_0.wav,data/evaluation/rm/musicprefs/wav/2187_1.wav,-14.807942390441895,-15.812376976013184,1
T2A,"Live performance with distant trumpet melody, energetic cymbals, snare roll and metallic percussion played with high energy.",data/evaluation/rm/musicprefs/wav/2188_0.wav,data/evaluation/rm/musicprefs/wav/2188_1.wav,-15.338513374328613,-14.385623931884766,0
T2A,"Folk melody played by violins and flutes with hand claps, suitable for a happy medieval movie scene.",data/evaluation/rm/musicprefs/wav/2189_1.wav,data/evaluation/rm/musicprefs/wav/2189_0.wav,-13.298006057739258,-13.117005348205566,0
T2A,"Upbeat and funky tune with digital drums, rhythmic guitar chords, and high-register synth strings.",data/evaluation/rm/musicprefs/wav/2190_0.wav,data/evaluation/rm/musicprefs/wav/2190_1.wav,-14.325637817382812,-14.974100112915039,1
T2A,"A short string melody accompanied by background noises of wind, goat and low horns, suitable for a war/adventure video-game.",data/evaluation/rm/musicprefs/wav/2194_0.wav,data/evaluation/rm/musicprefs/wav/2194_1.wav,-13.717853546142578,-14.455636978149414,1
T2A,"Classical music with tango influences performed live by four saxophones of different ranges, creating a vibrant atmosphere suitable for a movie soundtrack about a culture clash.",data/evaluation/rm/musicprefs/wav/2195_1.wav,data/evaluation/rm/musicprefs/wav/2195_0.wav,-12.191296577453613,-11.12631607055664,0
T2A,"A lively and elegant classical music piece in the style of Italian folk music, played by a chamber orchestra with a cello as the lead, suitable for a movie scene involving pursuit, face-off or duel.",data/evaluation/rm/musicprefs/wav/2196_1.wav,data/evaluation/rm/musicprefs/wav/2196_0.wav,-12.802290916442871,-12.452526092529297,0
T2A,Live acoustic performance of an Irish folk music piece played on two guitars and a violin with sounds of a pub in the background.,data/evaluation/rm/musicprefs/wav/2202_0.wav,data/evaluation/rm/musicprefs/wav/2202_1.wav,-13.932855606079102,-14.281494140625,1
T2A,Fast-paced blues instrumental rock song with aggressive acoustic guitar strumming and a mix of open and palm-muted techniques.,data/evaluation/rm/musicprefs/wav/2204_1.wav,data/evaluation/rm/musicprefs/wav/2204_0.wav,-13.808984756469727,-15.885394096374512,1
T2A,"Orchestral music with bird and pig sounds, suitable for a dramatic movie scene.",data/evaluation/rm/musicprefs/wav/2205_1.wav,data/evaluation/rm/musicprefs/wav/2205_0.wav,-15.173089027404785,-15.448701858520508,1
T2A,"Electronic soundscape created by a theremin with no melody or vocals, suitable for sci-fi movie soundtracks.",data/evaluation/rm/musicprefs/wav/2207_0.wav,data/evaluation/rm/musicprefs/wav/2207_1.wav,-16.29436492919922,-17.03628921508789,1
T2A,"Drum solo with snare roll and syncopated cowbell, recorded with unbalanced stereo image.",data/evaluation/rm/musicprefs/wav/2208_1.wav,data/evaluation/rm/musicprefs/wav/2208_0.wav,-18.830646514892578,-15.056436538696289,0
T2A,"A clarinet melody played loudly and harshly in a noisy, mono recording.",data/evaluation/rm/musicprefs/wav/2209_0.wav,data/evaluation/rm/musicprefs/wav/2209_1.wav,-13.770820617675781,-14.635082244873047,1
T2A,"Upbeat instrumental with accordion, guitar, violin, and keyboard creating a cheerful and warm atmosphere, reminiscent of a movie soundtrack.",data/evaluation/rm/musicprefs/wav/2212_1.wav,data/evaluation/rm/musicprefs/wav/2212_0.wav,-13.198137283325195,-12.628531455993652,0
T2A,Electronic shuffle music with a telephone sound effect and drum & bass influence.,data/evaluation/rm/musicprefs/wav/2214_1.wav,data/evaluation/rm/musicprefs/wav/2214_0.wav,-13.75844955444336,-16.7703857421875,1
T2A,"Electro song with stuttering synth melody, buzzy synth bass, and distorted electric guitar melody that creates a suspenseful and energetic atmosphere.",data/evaluation/rm/musicprefs/wav/2215_1.wav,data/evaluation/rm/musicprefs/wav/2215_0.wav,-14.379217147827148,-14.616491317749023,1
T2A,"A melodic and emotional duet with piano, electric guitar, drums, and synthesizer arrangements that could be suitable for children.",data/evaluation/rm/musicprefs/wav/2216_1.wav,data/evaluation/rm/musicprefs/wav/2216_0.wav,-16.769989013671875,-14.894947052001953,0
T2A,"Traditional music played on three didgeridoos with a percussive rhythm and alternating melody, featuring a tambourine halfway through.",data/evaluation/rm/musicprefs/wav/2217_0.wav,data/evaluation/rm/musicprefs/wav/2217_1.wav,-17.160507202148438,-17.036590576171875,0
T2A,"Minimalist instrumental music with synthesizer articulation and sound effects of wind, beep, and vinyl record scratch.",data/evaluation/rm/musicprefs/wav/2218_0.wav,data/evaluation/rm/musicprefs/wav/2218_1.wav,-15.02490234375,-16.13119888305664,1
T2A,Dramatic contemporary classical piano piece with accentuated playing style suitable for documentary or mystery/horror video game soundtrack.,data/evaluation/rm/musicprefs/wav/2219_1.wav,data/evaluation/rm/musicprefs/wav/2219_0.wav,-13.83614730834961,-16.387197494506836,1
T2A,A digital lullaby melody with amateur recording.,data/evaluation/rm/musicprefs/wav/2220_0.wav,data/evaluation/rm/musicprefs/wav/2220_1.wav,-16.983882904052734,-13.497648239135742,0
T2A,Dramatic contemporary classical piano piece with accentuated playing style suitable for documentary or mystery/horror video game soundtrack.,data/evaluation/rm/musicprefs/wav/2223_0.wav,data/evaluation/rm/musicprefs/wav/2223_1.wav,-16.387197494506836,-12.109743118286133,0
T2A,A meditative piece featuring two music bowls with sustained notes and no other instruments or vocals.,data/evaluation/rm/musicprefs/wav/2225_1.wav,data/evaluation/rm/musicprefs/wav/2225_0.wav,-16.61463165283203,-16.454673767089844,0
T2A,"Fast-paced electronic instrumental with digital drums, synthesizer arrangements, and DJ mixer effects, played live outdoors with enthusiastic audience participation.",data/evaluation/rm/musicprefs/wav/2226_0.wav,data/evaluation/rm/musicprefs/wav/2226_1.wav,-13.879531860351562,-14.710260391235352,1
T2A,"Live performance with distant trumpet melody, energetic cymbals, snare roll and metallic percussion played with high energy.",data/evaluation/rm/musicprefs/wav/2227_1.wav,data/evaluation/rm/musicprefs/wav/2227_0.wav,-16.668560028076172,-14.385623931884766,0
T2A,"Upbeat and funky tune with digital drums, rhythmic guitar chords, and high-register synth strings.",data/evaluation/rm/musicprefs/wav/2231_1.wav,data/evaluation/rm/musicprefs/wav/2231_0.wav,-16.149852752685547,-14.66926097869873,0
T2A,"Upbeat instrumental with accordion, guitar, violin, and keyboard creating a cheerful and warm atmosphere, reminiscent of a movie soundtrack.",data/evaluation/rm/musicprefs/wav/2232_0.wav,data/evaluation/rm/musicprefs/wav/2232_1.wav,-10.503646850585938,-12.628531455993652,1
T2A,"Live rock performance with electric guitar, bass guitar, and drums, but with poor audio quality.",data/evaluation/rm/musicprefs/wav/2233_1.wav,data/evaluation/rm/musicprefs/wav/2233_0.wav,-14.7915620803833,-14.040687561035156,0
T2A,A gentle and soothing instrumental harp cover of a ballad with improvisational touches.,data/evaluation/rm/musicprefs/wav/2234_0.wav,data/evaluation/rm/musicprefs/wav/2234_1.wav,-14.139518737792969,-18.326107025146484,1
T2A,"A melodic and emotional duet with piano, electric guitar, drums, and synthesizer arrangements that could be suitable for children.",data/evaluation/rm/musicprefs/wav/2236_1.wav,data/evaluation/rm/musicprefs/wav/2236_0.wav,-15.380485534667969,-16.769989013671875,1
T2A,"Acoustic guitar and harmonica create a folksy atmosphere, reminiscent of a campfire gathering.",data/evaluation/rm/musicprefs/wav/2238_1.wav,data/evaluation/rm/musicprefs/wav/2238_0.wav,-13.422601699829102,-17.946102142333984,1
T2A,"Electro song with stuttering synth melody, buzzy synth bass, and distorted electric guitar melody that creates a suspenseful and energetic atmosphere.",data/evaluation/rm/musicprefs/wav/2239_0.wav,data/evaluation/rm/musicprefs/wav/2239_1.wav,-15.192630767822266,-16.92974853515625,1
T2A,"Melancholic indietronica piece with electric guitars and fast acoustic drum beat, suitable for a city-based drama movie soundtrack.",data/evaluation/rm/musicprefs/wav/2241_1.wav,data/evaluation/rm/musicprefs/wav/2241_0.wav,-14.502293586730957,-15.987544059753418,1
T2A,"Upbeat instrumental with accordion, guitar, violin, and keyboard creating a cheerful and warm atmosphere, reminiscent of a movie soundtrack.",data/evaluation/rm/musicprefs/wav/2242_1.wav,data/evaluation/rm/musicprefs/wav/2242_0.wav,-12.78594970703125,-11.820745468139648,0
T2A,"A spirited western classical instrumental featuring a virtuoso cello solo, string section harmony, flutes, and timpani.",data/evaluation/rm/musicprefs/wav/2243_1.wav,data/evaluation/rm/musicprefs/wav/2243_0.wav,-15.222343444824219,-13.013471603393555,0
